ms_subclass,lot_frontage,lot_area,mas_vnr_area,bedroom_abvgr,kitchen,garage_cars,yr_sold,total_bath,total_sf,porch_sf,has_porch,has_2fl,has_fireplace,has_extrms,ms_subclass^2,ms_subclass lot_frontage,ms_subclass lot_area,ms_subclass mas_vnr_area,ms_subclass bedroom_abvgr,ms_subclass kitchen,ms_subclass garage_cars,ms_subclass yr_sold,ms_subclass total_bath,ms_subclass total_sf,ms_subclass porch_sf,ms_subclass has_porch,ms_subclass has_2fl,ms_subclass has_fireplace,ms_subclass has_extrms,lot_frontage^2,lot_frontage lot_area,lot_frontage mas_vnr_area,lot_frontage bedroom_abvgr,lot_frontage kitchen,lot_frontage garage_cars,lot_frontage yr_sold,lot_frontage total_bath,lot_frontage total_sf,lot_frontage porch_sf,lot_frontage has_porch,lot_frontage has_2fl,lot_frontage has_fireplace,lot_frontage has_extrms,lot_area^2,lot_area mas_vnr_area,lot_area bedroom_abvgr,lot_area kitchen,lot_area garage_cars,lot_area yr_sold,lot_area total_bath,lot_area total_sf,lot_area porch_sf,lot_area has_porch,lot_area has_2fl,lot_area has_fireplace,lot_area has_extrms,mas_vnr_area^2,mas_vnr_area bedroom_abvgr,mas_vnr_area kitchen,mas_vnr_area garage_cars,mas_vnr_area yr_sold,mas_vnr_area total_bath,mas_vnr_area total_sf,mas_vnr_area porch_sf,mas_vnr_area has_porch,mas_vnr_area has_2fl,mas_vnr_area has_fireplace,mas_vnr_area has_extrms,bedroom_abvgr^2,bedroom_abvgr kitchen,bedroom_abvgr garage_cars,bedroom_abvgr yr_sold,bedroom_abvgr total_bath,bedroom_abvgr total_sf,bedroom_abvgr porch_sf,bedroom_abvgr has_porch,bedroom_abvgr has_2fl,bedroom_abvgr has_fireplace,bedroom_abvgr has_extrms,kitchen^2,kitchen garage_cars,kitchen yr_sold,kitchen total_bath,kitchen total_sf,kitchen porch_sf,kitchen has_porch,kitchen has_2fl,kitchen has_fireplace,kitchen has_extrms,garage_cars^2,garage_cars yr_sold,garage_cars total_bath,garage_cars total_sf,garage_cars porch_sf,garage_cars has_porch,garage_cars has_2fl,garage_cars has_fireplace,garage_cars has_extrms,yr_sold^2,yr_sold total_bath,yr_sold total_sf,yr_sold porch_sf,yr_sold has_porch,yr_sold has_2fl,yr_sold has_fireplace,yr_sold has_extrms,total_bath^2,total_bath total_sf,total_bath porch_sf,total_bath has_porch,total_bath has_2fl,total_bath has_fireplace,total_bath has_extrms,total_sf^2,total_sf porch_sf,total_sf has_porch,total_sf has_2fl,total_sf has_fireplace,total_sf has_extrms,porch_sf^2,porch_sf has_porch,porch_sf has_2fl,porch_sf has_fireplace,porch_sf has_extrms,has_porch^2,has_porch has_2fl,has_porch has_fireplace,has_porch has_extrms,has_2fl^2,has_2fl has_fireplace,has_2fl has_extrms,has_fireplace^2,has_fireplace has_extrms,has_extrms^2,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,land_slope_Mod,land_slope_Sev,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,exter_qual_Fa,exter_qual_Gd,exter_qual_TA,foundation_CBlock,foundation_PConc,foundation_Stone,central_air_Y,kitchen_qual_Fa,kitchen_qual_Gd,kitchen_qual_TA,garage_cond_Fa,garage_cond_Gd,garage_cond_Po,garage_cond_TA,paved_drive_P,paved_drive_Y
160.0,21.0,1680.0,232.0,2.0,1.0,1.0,2008.0,1.5,1470.0,0.0,0.0,1.0,0.0,0.0,25600.0,3360.0,268800.0,37120.0,320.0,160.0,160.0,321280.0,240.0,235200.0,0.0,0.0,160.0,0.0,0.0,441.0,35280.0,4872.0,42.0,21.0,21.0,42168.0,31.5,30870.0,0.0,0.0,21.0,0.0,0.0,2822400.0,389760.0,3360.0,1680.0,1680.0,3373440.0,2520.0,2469600.0,0.0,0.0,1680.0,0.0,0.0,53824.0,464.0,232.0,232.0,465856.0,348.0,341040.0,0.0,0.0,232.0,0.0,0.0,4.0,2.0,2.0,4016.0,3.0,2940.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2008.0,1.5,1470.0,0.0,0.0,1.0,0.0,0.0,1.0,2008.0,1.5,1470.0,0.0,0.0,1.0,0.0,0.0,4032064.0,3012.0,2951760.0,0.0,0.0,2008.0,0.0,0.0,2.25,2205.0,0.0,0.0,1.5,0.0,0.0,2160900.0,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
20.0,64.0,7488.0,0.0,2.0,1.0,2.0,2006.0,2.0,2416.0,163.0,1.0,0.0,0.0,1.0,400.0,1280.0,149760.0,0.0,40.0,20.0,40.0,40120.0,40.0,48320.0,3260.0,20.0,0.0,0.0,20.0,4096.0,479232.0,0.0,128.0,64.0,128.0,128384.0,128.0,154624.0,10432.0,64.0,0.0,0.0,64.0,56070144.0,0.0,14976.0,7488.0,14976.0,15020928.0,14976.0,18091008.0,1220544.0,7488.0,0.0,0.0,7488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4012.0,4.0,4832.0,326.0,2.0,0.0,0.0,2.0,1.0,2.0,2006.0,2.0,2416.0,163.0,1.0,0.0,0.0,1.0,4.0,4012.0,4.0,4832.0,326.0,2.0,0.0,0.0,2.0,4024036.0,4012.0,4846496.0,326978.0,2006.0,0.0,0.0,2006.0,4.0,4832.0,326.0,2.0,0.0,0.0,2.0,5837056.0,393808.0,2416.0,0.0,0.0,2416.0,26569.0,163.0,0.0,0.0,163.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
70.0,120.0,26400.0,0.0,4.0,1.0,2.0,2009.0,1.0,2016.0,0.0,0.0,1.0,0.0,1.0,4900.0,8400.0,1848000.0,0.0,280.0,70.0,140.0,140630.0,70.0,141120.0,0.0,0.0,70.0,0.0,70.0,14400.0,3168000.0,0.0,480.0,120.0,240.0,241080.0,120.0,241920.0,0.0,0.0,120.0,0.0,120.0,696960000.0,0.0,105600.0,26400.0,52800.0,53037600.0,26400.0,53222400.0,0.0,0.0,26400.0,0.0,26400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,8.0,8036.0,4.0,8064.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,2009.0,1.0,2016.0,0.0,0.0,1.0,0.0,1.0,4.0,4018.0,2.0,4032.0,0.0,0.0,2.0,0.0,2.0,4036081.0,2009.0,4050144.0,0.0,0.0,2009.0,0.0,2009.0,1.0,2016.0,0.0,0.0,1.0,0.0,1.0,4064256.0,0.0,0.0,2016.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
160.0,24.0,2645.0,456.0,3.0,1.0,2.0,2008.0,3.5,2567.0,169.0,1.0,1.0,0.0,1.0,25600.0,3840.0,423200.0,72960.0,480.0,160.0,320.0,321280.0,560.0,410720.0,27040.0,160.0,160.0,0.0,160.0,576.0,63480.0,10944.0,72.0,24.0,48.0,48192.0,84.0,61608.0,4056.0,24.0,24.0,0.0,24.0,6996025.0,1206120.0,7935.0,2645.0,5290.0,5311160.0,9257.5,6789715.0,447005.0,2645.0,2645.0,0.0,2645.0,207936.0,1368.0,456.0,912.0,915648.0,1596.0,1170552.0,77064.0,456.0,456.0,0.0,456.0,9.0,3.0,6.0,6024.0,10.5,7701.0,507.0,3.0,3.0,0.0,3.0,1.0,2.0,2008.0,3.5,2567.0,169.0,1.0,1.0,0.0,1.0,4.0,4016.0,7.0,5134.0,338.0,2.0,2.0,0.0,2.0,4032064.0,7028.0,5154536.0,339352.0,2008.0,2008.0,0.0,2008.0,12.25,8984.5,591.5,3.5,3.5,0.0,3.5,6589489.0,433823.0,2567.0,2567.0,0.0,2567.0,28561.0,169.0,169.0,0.0,169.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
20.0,74.0,9627.0,0.0,3.0,1.0,2.0,2008.0,2.0,2712.0,50.0,1.0,0.0,0.0,1.0,400.0,1480.0,192540.0,0.0,60.0,20.0,40.0,40160.0,40.0,54240.0,1000.0,20.0,0.0,0.0,20.0,5476.0,712398.0,0.0,222.0,74.0,148.0,148592.0,148.0,200688.0,3700.0,74.0,0.0,0.0,74.0,92679129.0,0.0,28881.0,9627.0,19254.0,19331016.0,19254.0,26108424.0,481350.0,9627.0,0.0,0.0,9627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6024.0,6.0,8136.0,150.0,3.0,0.0,0.0,3.0,1.0,2.0,2008.0,2.0,2712.0,50.0,1.0,0.0,0.0,1.0,4.0,4016.0,4.0,5424.0,100.0,2.0,0.0,0.0,2.0,4032064.0,4016.0,5445696.0,100400.0,2008.0,0.0,0.0,2008.0,4.0,5424.0,100.0,2.0,0.0,0.0,2.0,7354944.0,135600.0,2712.0,0.0,0.0,2712.0,2500.0,50.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
20.0,93.0,10114.0,0.0,3.0,1.0,2.0,2010.0,2.0,2860.0,0.0,0.0,0.0,0.0,1.0,400.0,1860.0,202280.0,0.0,60.0,20.0,40.0,40200.0,40.0,57200.0,0.0,0.0,0.0,0.0,20.0,8649.0,940602.0,0.0,279.0,93.0,186.0,186930.0,186.0,265980.0,0.0,0.0,0.0,0.0,93.0,102292996.0,0.0,30342.0,10114.0,20228.0,20329140.0,20228.0,28926040.0,0.0,0.0,0.0,0.0,10114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6030.0,6.0,8580.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2010.0,2.0,2860.0,0.0,0.0,0.0,0.0,1.0,4.0,4020.0,4.0,5720.0,0.0,0.0,0.0,0.0,2.0,4040100.0,4020.0,5748600.0,0.0,0.0,0.0,0.0,2010.0,4.0,5720.0,0.0,0.0,0.0,0.0,2.0,8179600.0,0.0,0.0,0.0,0.0,2860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
70.0,34.0,4571.0,0.0,4.0,1.0,3.0,2008.0,1.0,1968.0,96.0,1.0,1.0,0.0,1.0,4900.0,2380.0,319970.0,0.0,280.0,70.0,210.0,140560.0,70.0,137760.0,6720.0,70.0,70.0,0.0,70.0,1156.0,155414.0,0.0,136.0,34.0,102.0,68272.0,34.0,66912.0,3264.0,34.0,34.0,0.0,34.0,20894041.0,0.0,18284.0,4571.0,13713.0,9178568.0,4571.0,8995728.0,438816.0,4571.0,4571.0,0.0,4571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,12.0,8032.0,4.0,7872.0,384.0,4.0,4.0,0.0,4.0,1.0,3.0,2008.0,1.0,1968.0,96.0,1.0,1.0,0.0,1.0,9.0,6024.0,3.0,5904.0,288.0,3.0,3.0,0.0,3.0,4032064.0,2008.0,3951744.0,192768.0,2008.0,2008.0,0.0,2008.0,1.0,1968.0,96.0,1.0,1.0,0.0,1.0,3873024.0,188928.0,1968.0,1968.0,0.0,1968.0,9216.0,96.0,96.0,0.0,96.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
20.0,80.0,8816.0,0.0,3.0,1.0,2.0,2009.0,2.0,2242.0,80.0,1.0,0.0,0.0,0.0,400.0,1600.0,176320.0,0.0,60.0,20.0,40.0,40180.0,40.0,44840.0,1600.0,20.0,0.0,0.0,0.0,6400.0,705280.0,0.0,240.0,80.0,160.0,160720.0,160.0,179360.0,6400.0,80.0,0.0,0.0,0.0,77721856.0,0.0,26448.0,8816.0,17632.0,17711344.0,17632.0,19765472.0,705280.0,8816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6027.0,6.0,6726.0,240.0,3.0,0.0,0.0,0.0,1.0,2.0,2009.0,2.0,2242.0,80.0,1.0,0.0,0.0,0.0,4.0,4018.0,4.0,4484.0,160.0,2.0,0.0,0.0,0.0,4036081.0,4018.0,4504178.0,160720.0,2009.0,0.0,0.0,0.0,4.0,4484.0,160.0,2.0,0.0,0.0,0.0,5026564.0,179360.0,2242.0,0.0,0.0,0.0,6400.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
20.0,71.0,8197.0,148.0,3.0,1.0,2.0,2007.0,1.5,1945.0,138.0,1.0,0.0,0.0,1.0,400.0,1420.0,163940.0,2960.0,60.0,20.0,40.0,40140.0,30.0,38900.0,2760.0,20.0,0.0,0.0,20.0,5041.0,581987.0,10508.0,213.0,71.0,142.0,142497.0,106.5,138095.0,9798.0,71.0,0.0,0.0,71.0,67190809.0,1213156.0,24591.0,8197.0,16394.0,16451379.0,12295.5,15943165.0,1131186.0,8197.0,0.0,0.0,8197.0,21904.0,444.0,148.0,296.0,297036.0,222.0,287860.0,20424.0,148.0,0.0,0.0,148.0,9.0,3.0,6.0,6021.0,4.5,5835.0,414.0,3.0,0.0,0.0,3.0,1.0,2.0,2007.0,1.5,1945.0,138.0,1.0,0.0,0.0,1.0,4.0,4014.0,3.0,3890.0,276.0,2.0,0.0,0.0,2.0,4028049.0,3010.5,3903615.0,276966.0,2007.0,0.0,0.0,2007.0,2.25,2917.5,207.0,1.5,0.0,0.0,1.5,3783025.0,268410.0,1945.0,0.0,0.0,1945.0,19044.0,138.0,0.0,0.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
60.0,72.0,8640.0,0.0,3.0,1.0,2.0,2010.0,2.5,2303.0,214.0,1.0,1.0,0.0,1.0,3600.0,4320.0,518400.0,0.0,180.0,60.0,120.0,120600.0,150.0,138180.0,12840.0,60.0,60.0,0.0,60.0,5184.0,622080.0,0.0,216.0,72.0,144.0,144720.0,180.0,165816.0,15408.0,72.0,72.0,0.0,72.0,74649600.0,0.0,25920.0,8640.0,17280.0,17366400.0,21600.0,19897920.0,1848960.0,8640.0,8640.0,0.0,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6030.0,7.5,6909.0,642.0,3.0,3.0,0.0,3.0,1.0,2.0,2010.0,2.5,2303.0,214.0,1.0,1.0,0.0,1.0,4.0,4020.0,5.0,4606.0,428.0,2.0,2.0,0.0,2.0,4040100.0,5025.0,4629030.0,430140.0,2010.0,2010.0,0.0,2010.0,6.25,5757.5,535.0,2.5,2.5,0.0,2.5,5303809.0,492842.0,2303.0,2303.0,0.0,2303.0,45796.0,214.0,214.0,0.0,214.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
20.0,109.0,8724.0,0.0,3.0,1.0,2.0,2007.0,1.0,1788.0,0.0,0.0,0.0,0.0,0.0,400.0,2180.0,174480.0,0.0,60.0,20.0,40.0,40140.0,20.0,35760.0,0.0,0.0,0.0,0.0,0.0,11881.0,950916.0,0.0,327.0,109.0,218.0,218763.0,109.0,194892.0,0.0,0.0,0.0,0.0,0.0,76108176.0,0.0,26172.0,8724.0,17448.0,17509068.0,8724.0,15598512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6021.0,3.0,5364.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2007.0,1.0,1788.0,0.0,0.0,0.0,0.0,0.0,4.0,4014.0,2.0,3576.0,0.0,0.0,0.0,0.0,0.0,4028049.0,2007.0,3588516.0,0.0,0.0,0.0,0.0,0.0,1.0,1788.0,0.0,0.0,0.0,0.0,0.0,3196944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
120.0,40.0,5664.0,0.0,2.0,1.0,2.0,2009.0,3.0,3160.0,271.0,1.0,0.0,0.0,1.0,14400.0,4800.0,679680.0,0.0,240.0,120.0,240.0,241080.0,360.0,379200.0,32520.0,120.0,0.0,0.0,120.0,1600.0,226560.0,0.0,80.0,40.0,80.0,80360.0,120.0,126400.0,10840.0,40.0,0.0,0.0,40.0,32080896.0,0.0,11328.0,5664.0,11328.0,11378976.0,16992.0,17898240.0,1534944.0,5664.0,0.0,0.0,5664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4018.0,6.0,6320.0,542.0,2.0,0.0,0.0,2.0,1.0,2.0,2009.0,3.0,3160.0,271.0,1.0,0.0,0.0,1.0,4.0,4018.0,6.0,6320.0,542.0,2.0,0.0,0.0,2.0,4036081.0,6027.0,6348440.0,544439.0,2009.0,0.0,0.0,2009.0,9.0,9480.0,813.0,3.0,0.0,0.0,3.0,9985600.0,856360.0,3160.0,0.0,0.0,3160.0,73441.0,271.0,0.0,0.0,271.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
60.0,103.0,12867.0,0.0,3.0,1.0,2.0,2006.0,2.5,3462.0,385.0,1.0,1.0,0.0,1.0,3600.0,6180.0,772020.0,0.0,180.0,60.0,120.0,120360.0,150.0,207720.0,23100.0,60.0,60.0,0.0,60.0,10609.0,1325301.0,0.0,309.0,103.0,206.0,206618.0,257.5,356586.0,39655.0,103.0,103.0,0.0,103.0,165559689.0,0.0,38601.0,12867.0,25734.0,25811202.0,32167.5,44545554.0,4953795.0,12867.0,12867.0,0.0,12867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6018.0,7.5,10386.0,1155.0,3.0,3.0,0.0,3.0,1.0,2.0,2006.0,2.5,3462.0,385.0,1.0,1.0,0.0,1.0,4.0,4012.0,5.0,6924.0,770.0,2.0,2.0,0.0,2.0,4024036.0,5015.0,6944772.0,772310.0,2006.0,2006.0,0.0,2006.0,6.25,8655.0,962.5,2.5,2.5,0.0,2.5,11985444.0,1332870.0,3462.0,3462.0,0.0,3462.0,148225.0,385.0,385.0,0.0,385.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
20.0,69.0,7980.0,0.0,3.0,1.0,2.0,2010.0,3.0,2355.0,504.0,1.0,0.0,0.0,1.0,400.0,1380.0,159600.0,0.0,60.0,20.0,40.0,40200.0,60.0,47100.0,10080.0,20.0,0.0,0.0,20.0,4761.0,550620.0,0.0,207.0,69.0,138.0,138690.0,207.0,162495.0,34776.0,69.0,0.0,0.0,69.0,63680400.0,0.0,23940.0,7980.0,15960.0,16039800.0,23940.0,18792900.0,4021920.0,7980.0,0.0,0.0,7980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6030.0,9.0,7065.0,1512.0,3.0,0.0,0.0,3.0,1.0,2.0,2010.0,3.0,2355.0,504.0,1.0,0.0,0.0,1.0,4.0,4020.0,6.0,4710.0,1008.0,2.0,0.0,0.0,2.0,4040100.0,6030.0,4733550.0,1013040.0,2010.0,0.0,0.0,2010.0,9.0,7065.0,1512.0,3.0,0.0,0.0,3.0,5546025.0,1186920.0,2355.0,0.0,0.0,2355.0,254016.0,504.0,0.0,0.0,504.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
190.0,100.0,34650.0,0.0,3.0,1.0,2.0,2006.0,2.0,2112.0,264.0,1.0,0.0,0.0,0.0,36100.0,19000.0,6583500.0,0.0,570.0,190.0,380.0,381140.0,380.0,401280.0,50160.0,190.0,0.0,0.0,0.0,10000.0,3465000.0,0.0,300.0,100.0,200.0,200600.0,200.0,211200.0,26400.0,100.0,0.0,0.0,0.0,1200622500.0,0.0,103950.0,34650.0,69300.0,69507900.0,69300.0,73180800.0,9147600.0,34650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6018.0,6.0,6336.0,792.0,3.0,0.0,0.0,0.0,1.0,2.0,2006.0,2.0,2112.0,264.0,1.0,0.0,0.0,0.0,4.0,4012.0,4.0,4224.0,528.0,2.0,0.0,0.0,0.0,4024036.0,4012.0,4236672.0,529584.0,2006.0,0.0,0.0,0.0,4.0,4224.0,528.0,2.0,0.0,0.0,0.0,4460544.0,557568.0,2112.0,0.0,0.0,0.0,69696.0,264.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
